trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
41,GBPUSD,BUY,2026-02-04 10:35:00+00:00,1.37141,1.3697300077354027,1.3737619891704362,1.375105982982114,1.3697300077354027,0.0016799922645972878,0.002351989170436203,0.0036959829821140333,0.3,0.15,0.15,False,False,5041.54,2026-02-04 13:05:00+00:00,1.3697300077354027,SL,150.0,-51.5,4990.04,2026-02-04 10:35:00+00:00,2026-02
42,GBPUSD,SELL,2026-02-04 19:45:00+00:00,1.36514,1.367111031898054,1.3623805553427246,1.3608037298242814,1.367111031898054,0.001971031898053857,0.0027594446572753993,0.0043362701757184855,0.25,0.12,0.13,False,False,4990.04,2026-02-04 21:05:00+00:00,1.3651900000000001,EOD_EXIT,80.0,-2.5,4987.54,2026-02-04 19:45:00+00:00,2026-02
43,GBPUSD,SELL,2026-02-05 07:40:00+00:00,1.36133,1.3628317028200492,1.359227616051931,1.3580262537958916,1.36133,0.0015017028200492856,0.002102383948069,0.0033037462041084287,0.33,0.17,0.16,True,False,4987.54,2026-02-05 08:10:00+00:00,1.3580262537958916,FULL_TP2,30.0,86.95,5074.49,2026-02-05 07:40:00+00:00,2026-02
44,GBPUSD,SELL,2026-02-05 11:05:00+00:00,1.35664,1.3587168771929257,1.3537323719299044,1.352070870175564,1.3587168771929257,0.002076877192925532,0.0029076280700957445,0.00456912982443617,0.24,0.12,0.12,False,False,5074.49,2026-02-05 12:00:00+00:00,1.3587168771929257,SL,55.0,-51.2,5023.29,2026-02-05 11:05:00+00:00,2026-02
45,GBPUSD,SELL,2026-02-05 12:45:00+00:00,1.35742,1.3598563859648596,1.354009059649197,1.3520599508773092,1.35742,0.0024363859648594346,0.0034109403508032084,0.005360049122690756,0.21,0.1,0.11,True,False,5023.29,2026-02-05 15:00:00+00:00,1.3520599508773092,FULL_TP2,135.0,92.02,5115.31,2026-02-05 12:45:00+00:00,2026-02
46,GBPUSD,SELL,2026-02-05 17:45:00+00:00,1.35423,1.356978326448895,1.350382342971547,1.3481836818124309,1.356978326448895,0.002748326448895103,0.003847657028453144,0.006046318187569228,0.18,0.09,0.09,False,False,5115.31,2026-02-05 21:05:00+00:00,1.3532,EOD_EXIT,200.0,17.64,5132.95,2026-02-05 17:45:00+00:00,2026-02
47,GBPUSD,BUY,2026-02-06 18:45:00+00:00,1.3618299999999999,1.3601211031724874,1.3642224555585174,1.3655895730205272,1.3601211031724874,0.001708896827512466,0.0023924555585174523,0.0037595730205274257,0.29,0.14,0.15,False,False,5132.95,2026-02-08 21:05:00+00:00,1.3601211031724874,SL,3020.0,-51.45,5081.5,2026-02-06 18:45:00+00:00,2026-02
48,GBPUSD,BUY,2026-02-09 08:05:00+00:00,1.36059,1.358900178467837,1.362955750145028,1.3643076073707585,1.36059,0.001689821532162961,0.002365750145028145,0.0037176073707585145,0.3,0.15,0.15,True,False,5081.5,2026-02-09 10:55:00+00:00,1.3643076073707585,FULL_TP2,170.0,89.75,5171.25,2026-02-09 08:05:00+00:00,2026-02
49,GBPUSD,BUY,2026-02-09 14:00:00+00:00,1.36581,1.3636835397015383,1.3687870444178463,1.3704882126566156,1.36581,0.002126460298461691,0.002977044417846367,0.00467821265661572,0.24,0.12,0.12,True,False,5171.25,2026-02-09 21:05:00+00:00,1.369,EOD_EXIT,425.0,72.8,5244.06,2026-02-09 14:00:00+00:00,2026-02
50,GBPUSD,SELL,2026-02-10 19:50:00+00:00,1.36465,1.3664343769053708,1.3621518723324806,1.3607243708081838,1.3664343769053708,0.0017843769053709879,0.002498127667519383,0.003925629191816174,0.28,0.14,0.14,False,False,5244.06,2026-02-10 21:05:00+00:00,1.36443,EOD_EXIT,75.0,4.76,5248.82,2026-02-10 19:50:00+00:00,2026-02
