trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
22,UK100,SELL,2026-01-20 12:45:00+00:00,10105.0,10129.092538808518,10071.270445668077,10056.814922382966,10129.092538808518,24.092538808517123,33.72955433192397,48.185077617034246,0.15,0.07,0.08,False,False,5108.05,2026-01-20 14:30:00+00:00,10129.092538808518,SL,105.0,-50.75,5057.3,2026-01-20 12:45:00+00:00,2026-01
23,UK100,SELL,2026-01-21 08:50:00+00:00,10134.4,10153.889658654813,10107.114477883262,10095.420682690374,10153.889658654813,19.489658654812512,27.285522116737514,38.979317309625024,0.19,0.1,0.09,False,False,5057.3,2026-01-21 13:00:00+00:00,10153.889658654813,SL,250.0,-50.95,5006.35,2026-01-21 08:50:00+00:00,2026-01
24,UK100,BUY,2026-01-21 16:55:00+00:00,10163.9,10140.868918593109,10196.143513969646,10209.962162813781,10140.868918593109,23.03108140689059,32.24351396964682,46.06216281378118,0.16,0.08,0.08,False,False,5006.35,2026-01-21 18:25:00+00:00,10209.962162813781,FULL_TP2,90.0,84.1,5090.46,2026-01-21 16:55:00+00:00,2026-01
25,UK100,BUY,2026-01-22 07:15:00+00:00,10236.3,10217.006466803869,10263.310946474581,10274.887066392259,10217.006466803869,19.29353319613013,27.01094647458218,38.58706639226026,0.19,0.1,0.09,False,False,5090.46,2026-01-22 10:05:00+00:00,10217.006466803869,SL,170.0,-50.95,5039.51,2026-01-22 07:15:00+00:00,2026-01
26,UK100,SELL,2026-01-22 18:40:00+00:00,10164.3,10188.648956028297,10130.21146156038,10115.602087943402,10188.648956028297,24.348956028298716,34.0885384396182,48.69791205659743,0.15,0.07,0.08,False,False,5039.51,2026-01-22 22:00:00+00:00,10151.0,EOD_EXIT,200.0,26.29,5065.79,2026-01-22 18:40:00+00:00,2026-01
27,UK100,SELL,2026-01-26 07:45:00+00:00,10158.5,10177.865083067312,10131.388883705764,10119.769833865375,10177.865083067312,19.365083067312064,27.111116294236886,38.73016613462413,0.19,0.1,0.09,False,False,5065.79,2026-01-26 09:40:00+00:00,10177.865083067312,SL,115.0,-50.95,5014.84,2026-01-26 07:45:00+00:00,2026-01
28,UK100,BUY,2026-01-27 14:55:00+00:00,10239.4,10220.59421302619,10265.728101763334,10277.01157394762,10220.59421302619,18.80578697381027,26.328101763334377,37.61157394762054,0.2,0.1,0.1,False,False,5014.84,2026-01-27 15:35:00+00:00,10220.59421302619,SL,40.0,-51.0,4963.84,2026-01-27 14:55:00+00:00,2026-01
29,UK100,BUY,2026-01-28 07:25:00+00:00,10240.6,10223.553300667016,10264.46537906618,10274.693398665971,10223.553300667016,17.04669933298538,23.865379066179532,34.09339866597076,0.22,0.11,0.11,False,False,4963.84,2026-01-28 07:45:00+00:00,10223.553300667016,SL,20.0,-51.1,4912.74,2026-01-28 07:25:00+00:00,2026-01
30,UK100,SELL,2026-01-28 15:30:00+00:00,10171.3,10190.065972985549,10145.027637820229,10133.768054028898,10190.065972985549,18.765972985550036,26.27236217977005,37.53194597110007,0.2,0.1,0.1,False,False,4912.74,2026-01-28 22:00:00+00:00,10190.065972985549,SL,390.0,-51.0,4861.74,2026-01-28 15:30:00+00:00,2026-01
31,UK100,BUY,2026-01-29 06:55:00+00:00,10219.9,10200.306083998206,10247.331482402511,10259.087832003586,10219.9,19.59391600179347,27.431482402510856,39.18783200358694,0.19,0.1,0.09,True,False,4861.74,2026-01-29 12:20:00+00:00,10259.087832003586,FULL_TP2,325.0,84.03,4945.77,2026-01-29 06:55:00+00:00,2026-01
32,UK100,BUY,2026-02-02 19:55:00+00:00,10346.4,10316.721175784423,10387.950353901806,10405.757648431152,10316.721175784423,29.67882421557663,41.55035390180728,59.35764843115326,0.12,0.06,0.06,False,False,4945.77,2026-02-02 22:00:00+00:00,10356.1,EOD_EXIT,125.0,15.18,4960.95,2026-02-02 19:55:00+00:00,2026-02
33,UK100,SELL,2026-02-03 16:15:00+00:00,10280.9,10309.601680538775,10240.717647245714,10223.49663892245,10309.601680538775,28.701680538775122,40.18235275428517,57.403361077550244,0.13,0.07,0.06,False,False,4960.95,2026-02-03 19:55:00+00:00,10309.601680538775,SL,220.0,-50.65,4910.3,2026-02-03 16:15:00+00:00,2026-02
34,UK100,BUY,2026-02-04 12:25:00+00:00,10445.9,10418.558027440891,10484.17876158275,10500.583945118216,10445.9,27.341972559108125,38.27876158275137,54.68394511821625,0.13,0.07,0.06,True,False,4910.3,2026-02-04 14:35:00+00:00,10445.9,TP1_THEN_BE,130.0,35.67,4945.96,2026-02-04 12:25:00+00:00,2026-02
