trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
11,XAGUSD,BUY,2026-01-15 11:40:00+00:00,91.207,89.14039526357212,94.5135675782846,96.16685136742689,89.14039526357212,2.0666047364278723,3.306567578284596,4.959851367426895,0.01,0.01,0.0,False,False,False,5585.64,2026-01-15 12:25:00+00:00,89.14039526357212,45.0,SL,0.0,0.0,0.05,-50.05,5535.59
12,XAGUSD,BUY,2026-01-15 20:10:00+00:00,92.309,90.25347308242992,95.59784306811211,97.24226460216818,90.25347308242992,2.055526917570073,3.2888430681121172,4.933264602168176,0.01,0.01,0.0,False,False,False,5535.59,2026-01-15 22:00:00+00:00,92.715,110.0,EOD_CLOSE,20.3,0.0,0.05,20.25,5555.84
13,XAGUSD,BUY,2026-01-16 06:35:00+00:00,91.038,89.03296244560816,94.24606008702692,95.8500901305404,89.03296244560816,2.005037554391829,3.2080600870269267,4.8120901305403905,0.01,0.01,0.0,False,False,False,5555.84,2026-01-16 12:00:00+00:00,89.03296244560816,325.0,SL,0.0,0.0,0.05,-50.05,5505.79
14,XAGUSD,SELL,2026-01-16 14:20:00+00:00,88.265,90.17423966872249,85.21021653004401,83.68282479506601,90.17423966872249,1.9092396687224955,3.054783469955993,4.58217520493399,0.01,0.01,0.0,False,False,False,5505.79,2026-01-18 22:00:00+00:00,90.17423966872249,3340.0,SL,0.0,0.0,0.05,-50.05,5455.74
15,XAGUSD,BUY,2026-01-20 06:10:00+00:00,94.321,93.10585606382013,96.26523029788778,97.23734544683168,93.10585606382013,1.2151439361798684,1.9442302978877894,2.9163454468316847,0.01,0.01,0.0,False,False,False,5455.74,2026-01-20 14:35:00+00:00,93.10585606382013,505.0,SL,0.0,0.0,0.05,-50.05,5405.69
16,XAGUSD,SELL,2026-01-21 18:25:00+00:00,92.05,93.44266809769074,89.8217310436948,88.7075965655422,93.44266809769074,1.3926680976907473,2.228268956305196,3.342403434457794,0.01,0.01,0.0,False,False,False,5405.69,2026-01-21 22:00:00+00:00,92.491,215.0,EOD_CLOSE,-22.05,-0.0,0.05,-22.1,5383.59
17,XAGUSD,BUY,2026-01-22 08:00:00+00:00,94.196,92.77248013131353,96.47363178989835,97.61244768484751,94.196,1.4235198686864652,2.2776317898983445,3.416447684847517,0.01,0.01,0.0,True,False,False,5383.59,2026-01-22 22:00:00+00:00,96.445,840.0,EOD_CLOSE,113.88,0.0,0.05,113.83,5497.43
18,XAGUSD,BUY,2026-01-26 11:00:00+00:00,109.647,107.73174280921648,112.71141150525365,114.24361725788046,109.647,1.9152571907835245,3.0644115052536396,4.596617257880459,0.01,0.01,0.0,True,False,False,5497.43,2026-01-26 15:55:00+00:00,114.24361725788046,295.0,FULL_TP2,153.22,0.0,0.05,153.17,5650.6
19,XAGUSD,BUY,2026-01-27 12:10:00+00:00,112.891,109.42314709492899,118.43956464811363,121.21384697217044,109.42314709492899,3.4678529050710183,5.548564648113629,8.322846972170446,0.01,0.01,0.0,False,False,False,5650.6,2026-01-27 13:10:00+00:00,109.42314709492899,60.0,SL,0.0,0.0,0.05,-50.05,5600.55
20,XAGUSD,SELL,2026-01-30 11:45:00+00:00,98.998,104.16954755561598,90.72352391101445,86.58628586652168,98.998,5.1715475556159705,8.274476088985553,12.41171413347833,0.01,0.01,0.0,True,False,False,5600.55,2026-01-30 16:50:00+00:00,86.58628586652168,305.0,FULL_TP2,413.72,0.0,0.05,413.67,6014.22
21,XAGUSD,SELL,2026-01-30 19:20:00+00:00,83.393,90.56098486105199,71.92422422231682,66.18983633347523,90.56098486105199,7.1679848610519885,11.468775777683183,17.203163666524777,0.01,0.01,0.0,False,False,False,6014.22,2026-02-01 22:00:00+00:00,82.117,3040.0,EOD_CLOSE,63.8,0.0,0.05,63.75,6077.97
22,XAGUSD,SELL,2026-02-02 16:30:00+00:00,78.251,84.868856088728,67.66243025803522,62.36814538705282,84.868856088728,6.617856088727992,10.588569741964788,15.882854612947183,0.01,0.01,0.0,False,False,False,6077.97,2026-02-02 22:00:00+00:00,80.603,330.0,EOD_CLOSE,-117.6,-0.0,0.05,-117.65,5960.32
23,XAGUSD,BUY,2026-02-03 11:05:00+00:00,87.259,83.2557078151542,93.6642674957533,96.86690124362994,83.2557078151542,4.003292184845809,6.405267495753295,9.607901243629943,0.01,0.01,0.0,False,False,False,5960.32,2026-02-03 16:45:00+00:00,83.2557078151542,340.0,SL,0.0,0.0,0.05,-50.05,5910.27
24,XAGUSD,SELL,2026-02-05 08:00:00+00:00,78.803,82.93619157375906,72.18989348198551,68.88334022297825,78.803,4.13319157375906,6.613106518014496,9.919659777021746,0.01,0.01,0.0,True,False,False,5910.27,2026-02-05 22:00:00+00:00,71.124,840.0,EOD_CLOSE,330.66,0.0,0.05,330.61,6240.88
25,XAGUSD,BUY,2026-02-06 15:45:00+00:00,76.315,73.03674694856785,81.56020488229142,84.18280732343713,73.03674694856785,3.2782530514321393,5.245204882291423,7.867807323437136,0.01,0.01,0.0,False,False,False,6240.88,2026-02-08 22:00:00+00:00,79.457,3255.0,EOD_CLOSE,157.1,0.0,0.05,157.05,6397.93
26,XAGUSD,BUY,2026-02-09 07:15:00+00:00,81.93,79.59790124079748,85.66135801472404,87.52703702208606,79.59790124079748,2.332098759202524,3.731358014724039,5.597037022086059,0.01,0.01,0.0,False,False,False,6397.93,2026-02-09 09:25:00+00:00,79.59790124079748,130.0,SL,0.0,0.0,0.05,-50.05,6347.88
27,XAGUSD,BUY,2026-02-09 18:00:00+00:00,83.056,80.89419203949106,86.51489273681429,88.24433910522143,80.89419203949106,2.1618079605089306,3.458892736814289,5.188339105221434,0.01,0.01,0.0,False,False,False,6347.88,2026-02-09 22:00:00+00:00,83.449,240.0,EOD_CLOSE,19.65,0.0,0.05,19.6,6367.48
28,XAGUSD,BUY,2026-02-10 06:15:00+00:00,81.621,79.73774023350661,84.63421562638939,86.1408234395841,79.73774023350661,1.8832597664933761,3.013215626389402,4.519823439584103,0.01,0.01,0.0,False,False,False,6367.48,2026-02-10 22:00:00+00:00,81.02,945.0,EOD_CLOSE,-30.05,-0.0,0.05,-30.1,6337.38
29,XAGUSD,BUY,2026-02-11 12:10:00+00:00,85.718,84.3052629985636,87.97837920229824,89.10856880344735,84.3052629985636,1.4127370014363987,2.260379202298238,3.3905688034473576,0.01,0.01,0.0,False,False,False,6337.38,2026-02-11 12:30:00+00:00,84.3052629985636,20.0,SL,0.0,0.0,0.05,-50.05,6287.33
30,XAGUSD,BUY,2026-02-11 15:45:00+00:00,83.792,82.02510357428726,86.61903428114039,88.03255142171058,82.02510357428726,1.7668964257127424,2.827034281140388,4.240551421710583,0.01,0.01,0.0,False,False,False,6287.33,2026-02-11 22:00:00+00:00,84.637,375.0,EOD_CLOSE,42.25,0.0,0.05,42.2,6329.53
31,XAGUSD,SELL,2026-02-12 19:05:00+00:00,76.156,78.36870783868511,72.61566745810384,70.84550118715578,78.36870783868511,2.2127078386850987,3.540332541896158,5.310498812844237,0.01,0.01,0.0,False,False,False,6329.53,2026-02-12 22:00:00+00:00,74.221,175.0,EOD_CLOSE,96.75,0.0,0.05,96.7,6426.23
32,XAGUSD,SELL,2026-02-13 12:25:00+00:00,77.158,79.04295492416229,74.14207212134033,72.63410818201051,79.04295492416229,1.8849549241622914,3.0159278786596664,4.5238918179895,0.01,0.01,0.0,False,False,False,6426.23,2026-02-13 12:30:00+00:00,79.04295492416229,5.0,SL,0.0,0.0,0.05,-50.05,6376.18
